,Unnamed: 0.1,Unnamed: 0,Levy,Manufacturer,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
12328,14266,14266,906.8381278879118,1,2000,3,1,1,5,3,4.0,1,1,0,0,2,8,8781
12329,13501,13501,906.8381278879118,16,2007,3,1,1,2,3,4.0,2,2,0,0,0,2,8781
12330,5033,5033,906.8381278879118,1,2000,3,0,4,5,3,4.0,1,1,2,0,2,6,8781
12331,14832,14832,906.8381278879118,4,2002,1,0,0,5,3,6.0,0,0,0,0,0,8,8781
12332,18921,18921,906.8381278879118,1,2001,3,1,0,5,3,6.0,0,1,0,1,2,8,8781
12333,16982,16982,474.0,42,2013,9,0,0,5,3,4.0,1,2,0,0,2,0,8781
12334,11577,11577,906.8381278879118,30,2002,5,1,0,5,3,4.0,3,2,0,1,0,2,8781
12335,6037,6037,906.8381278879118,7,2002,9,1,0,5,3,4.0,1,0,0,1,8,4,8781
12336,19173,19173,906.8381278879118,4,1998,3,0,0,5,3,6.0,2,1,0,0,11,5,8781
12337,55,55,906.8381278879118,1,2001,2,1,0,5,3,4.0,2,1,1,0,4,0,8781
12338,12885,12885,906.8381278879118,1,1997,3,0,0,5,3,6.0,1,1,0,0,0,16,8781
12339,11660,11660,906.8381278879118,1,1998,3,1,1,5,3,4.0,2,1,0,0,2,7,8781
12340,12881,12881,442.0,7,2017,9,0,2,5,1,4.0,1,2,0,0,2,12,8781
12341,2131,2131,906.8381278879118,7,2002,9,1,0,5,3,4.0,1,0,0,1,8,4,8781
12342,12514,12514,906.8381278879118,10,2008,6,1,1,5,3,4.0,2,2,1,0,1,2,8781
12343,11296,11296,906.8381278879118,7,2006,9,1,0,5,3,4.0,1,2,0,1,4,4,8781
12344,3610,3610,906.8381278879118,12,2007,9,1,0,5,3,4.0,1,2,0,1,2,7,8781
12345,8680,8680,645.0,15,2011,3,1,0,5,0,4.0,1,2,0,0,2,0,8781
12346,12523,12523,531.0,30,2012,1,0,0,5,3,4.0,1,0,0,0,0,0,8781
12347,7426,7426,906.8381278879118,13,2005,9,1,0,2,3,4.0,0,2,0,1,2,5,8781
12348,4962,4962,915.0,9,2014,1,0,1,5,3,6.0,1,0,0,0,2,0,8781
12349,8072,8072,906.8381278879118,1,2003,2,0,0,0,3,6.0,0,1,1,0,2,6,8781
12350,17313,17313,906.8381278879118,21,2003,6,1,1,5,3,4.0,2,2,1,0,1,0,8781
12351,11202,11202,1268.0,7,2012,3,1,2,5,3,4.0,1,2,0,1,0,2,8781
12352,9865,9865,1356.0,1,2014,1,0,0,0,2,8.0,1,0,0,0,3,12,8781
12353,2003,2003,640.0,33,2013,1,0,0,5,2,4.0,3,0,0,0,5,7,8781
12354,17913,17913,906.8381278879118,20,2009,3,1,0,5,3,4.0,1,2,0,1,0,12,8781
12355,11576,11576,906.8381278879118,30,2007,9,1,0,5,3,4.0,1,2,0,1,3,6,8781
12356,15076,15076,906.8381278879118,1,2000,3,1,5,5,3,4.0,2,1,0,0,0,12,8781
12357,13557,13557,906.8381278879118,12,2005,3,1,0,5,0,4.0,1,2,0,1,2,4,8781
12358,13768,13768,906.8381278879118,16,2000,0,1,0,5,3,4.0,2,2,0,0,0,4,8781
12359,5393,5393,906.8381278879118,4,2001,3,1,0,5,3,4.0,0,1,0,1,2,6,8781
12360,12444,12444,906.8381278879118,1,1999,3,0,0,2,3,6.0,1,1,0,0,4,8,8781
12361,13764,13764,906.8381278879118,22,2002,1,0,0,5,1,4.0,1,0,0,0,12,8,8781
12362,11159,11159,906.8381278879118,4,1994,3,1,1,2,3,4.0,2,1,0,0,0,1,8781
12363,3951,3951,906.8381278879118,30,2005,3,0,4,5,3,6.0,1,2,0,0,11,6,8781
12364,2870,2870,906.8381278879118,13,2005,9,1,0,2,3,4.0,0,2,0,1,2,5,8781
12365,16021,16021,906.8381278879118,12,2009,9,1,0,5,3,4.0,1,2,0,1,3,6,8781
12366,725,725,906.8381278879118,7,2002,9,1,0,5,3,4.0,1,0,0,1,8,4,8781
12367,6002,6002,1664.0,5,2013,1,0,0,4,3,8.0,1,0,0,0,0,12,8781
12368,18185,18185,906.8381278879118,1,1999,3,1,0,5,0,4.0,2,1,0,0,4,4,8781
12369,12377,12377,900.0,12,2015,3,0,0,5,3,4.0,1,2,0,0,0,12,8781
12370,17828,17828,906.8381278879118,10,2001,1,0,0,2,3,6.0,1,0,0,0,12,6,8781
12371,12812,12812,397.0,7,2016,9,0,2,5,3,4.0,1,2,0,0,1,12,8781
12372,14150,14150,906.8381278879118,7,2002,9,1,0,5,3,4.0,1,0,0,1,8,4,8781
12373,2736,2736,906.8381278879118,16,2002,5,1,5,5,0,4.0,2,2,0,0,2,10,8781
12374,16035,16035,906.8381278879118,13,2002,1,1,0,2,3,4.0,0,0,0,1,1,4,8781
12375,5850,5850,906.8381278879118,7,2002,9,1,0,5,3,4.0,1,2,0,1,2,0,8781
12376,11796,11796,906.8381278879118,4,2000,3,1,0,5,3,6.0,0,1,0,0,4,6,8781
12377,7539,7539,906.8381278879118,30,2005,3,1,0,5,1,4.0,1,2,0,1,2,2,8781
12378,11102,11102,1356.0,16,2005,0,1,5,5,3,4.0,2,2,1,0,1,2,8781
12379,6637,6637,431.0,10,2016,3,0,2,5,3,4.0,1,2,0,0,0,0,8781
12380,16734,16734,906.8381278879118,5,2000,1,0,0,5,3,6.0,1,0,0,0,9,0,8781
12381,19030,19030,906.8381278879118,4,2000,1,0,0,0,0,8.0,0,0,0,0,0,12,8781
12382,15298,15298,906.8381278879118,13,2002,1,1,5,5,0,4.0,0,0,0,0,1,2,8781
12383,15299,15299,906.8381278879118,13,2002,1,1,0,2,3,4.0,0,0,0,0,0,4,8781
12384,10326,10326,906.8381278879118,1,1998,3,1,0,5,0,4.0,2,1,0,0,2,2,8781
12385,15708,15708,988.0,7,2007,9,1,2,5,3,4.0,1,2,0,0,4,12,8781
12386,19225,19225,1107.0,16,2007,6,1,1,2,3,4.0,2,2,0,0,11,4,8781
12387,13207,13207,906.8381278879118,20,2006,9,1,4,5,3,4.0,1,2,0,1,1,6,8781
12388,11384,11384,642.0,18,2012,3,0,0,5,2,4.0,1,2,0,0,2,4,8781
12389,8281,8281,906.8381278879118,7,2002,9,1,0,5,3,4.0,1,0,0,1,8,4,8781
12390,919,919,906.8381278879118,13,2000,1,1,0,5,3,4.0,1,0,0,0,1,2,8781
12391,3808,3808,1228.0,16,2007,0,1,1,2,0,4.0,2,2,0,0,0,10,8781
12392,5106,5106,906.8381278879118,13,2000,1,1,0,5,3,4.0,1,1,0,0,1,2,8781
12393,8863,8863,906.8381278879118,16,1999,5,1,5,5,3,6.0,1,2,0,0,2,6,8781
12394,15679,15679,906.8381278879118,13,1992,1,1,1,2,1,4.0,2,0,1,0,8,0,8781
12395,6596,6596,906.8381278879118,22,2004,5,1,4,5,3,4.0,1,2,0,1,2,4,8781
12396,3393,3393,1091.0,38,2016,3,0,0,5,3,4.0,1,1,0,0,0,12,8781
12397,11783,11783,906.8381278879118,30,2006,3,0,0,5,3,4.0,1,2,0,1,2,4,8781
12398,13447,13447,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8781
12399,7060,7060,431.0,10,2016,3,0,2,5,3,4.0,1,2,0,0,0,0,8781
12400,14375,14375,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8781
12401,5143,5143,431.0,10,2016,3,0,2,5,3,4.0,1,2,0,0,0,0,8781
12402,8179,8179,574.0,12,2010,3,0,2,5,3,4.0,1,2,0,0,1,6,8781
12403,3197,3197,1236.0,12,2011,9,1,2,5,3,4.0,1,2,0,1,9,4,8781
12404,14460,14460,906.8381278879118,30,2004,9,1,1,2,3,4.0,2,2,0,0,2,6,8781
12405,87,87,1111.0,12,2012,9,0,2,5,2,4.0,0,2,0,1,9,12,8781
12406,3254,3254,906.8381278879118,14,2002,3,0,0,5,3,6.0,2,0,0,0,2,8,8781
12407,14443,14443,906.8381278879118,1,2001,3,1,1,5,3,4.0,2,1,0,0,2,6,8781
12408,3774,3774,906.8381278879118,30,2005,3,1,0,5,2,4.0,0,2,0,0,0,8,8781
12409,11763,11763,906.8381278879118,13,2008,9,1,0,5,2,4.0,1,2,0,1,4,2,8781
12410,7195,7195,906.8381278879118,4,1995,2,1,0,0,3,6.0,2,1,1,0,8,0,8781
12411,14508,14508,906.8381278879118,12,2000,1,0,5,5,3,4.0,1,0,0,0,1,4,8781
12412,1492,1492,906.8381278879118,12,2005,9,0,0,5,3,4.0,3,2,0,1,11,6,8781
12413,16758,16758,584.0,11,2014,3,0,0,5,2,4.0,0,2,0,0,3,10,8781
12414,18929,18929,1268.0,7,2012,3,1,2,5,2,4.0,1,2,0,1,0,2,8781
12415,14405,14405,906.8381278879118,10,1997,7,1,1,5,3,4.0,2,1,1,0,3,2,8781
12416,1581,1581,906.8381278879118,7,2002,9,1,0,5,3,4.0,1,0,0,1,8,4,8781
12417,3778,3778,531.0,30,2012,1,0,0,5,3,4.0,1,0,0,0,0,0,8781
12418,1698,1698,906.8381278879118,12,2004,9,1,0,5,3,4.0,1,2,0,1,3,2,8781
12419,536,536,503.0,7,2012,9,1,2,5,3,4.0,1,2,0,0,0,10,8781
12420,11,11,906.8381278879118,10,1999,7,1,5,0,0,8.0,2,1,1,0,4,0,8781
12421,17493,17493,528.0,10,2014,3,1,0,5,3,4.0,0,2,0,0,0,8,8781
12422,2791,2791,1275.0,11,2019,3,0,0,5,2,4.0,1,2,1,0,3,12,8781
12423,11391,11391,642.0,18,2012,3,0,0,5,2,4.0,1,2,0,0,2,4,8781
12424,14378,14378,353.0,7,2015,9,0,2,5,2,4.0,1,2,0,0,1,12,8781
12425,14659,14659,906.8381278879118,7,2005,9,1,0,5,3,3.0,3,2,0,1,2,4,8781
12426,9989,9989,906.8381278879118,10,1995,7,1,1,2,1,4.0,2,1,2,0,7,2,8781
12427,17861,17861,431.0,10,2016,3,0,2,5,3,4.0,1,2,0,0,0,0,8781
12428,8633,8633,906.8381278879118,1,1998,6,1,0,5,0,6.0,2,1,0,0,2,8,8781
12429,6565,6565,1356.0,16,2005,6,1,5,5,3,4.0,2,2,0,0,1,2,8781
12430,1856,1856,906.8381278879118,16,2002,5,1,5,5,0,4.0,2,1,0,0,1,8,8781
12431,5506,5506,431.0,10,2016,3,0,2,5,3,4.0,1,2,0,0,0,0,8781
12432,7944,7944,906.8381278879118,7,2002,9,1,0,5,3,4.0,1,0,0,1,8,4,8781
12433,3713,3713,906.8381278879118,16,2003,3,0,1,5,3,6.0,0,2,0,0,3,16,8781
12434,17121,17121,333.0,33,2014,1,0,2,5,3,4.0,1,0,0,0,1,0,8781
12435,2349,2349,906.8381278879118,1,1999,3,1,1,2,3,4.0,2,1,0,0,2,2,8781
12436,9809,9809,531.0,30,2012,1,0,0,5,3,4.0,1,0,0,0,0,0,8781
12437,19223,19223,906.8381278879118,40,2008,9,1,0,5,0,4.0,1,2,0,0,4,4,8781
12438,279,279,906.8381278879118,30,1998,5,0,1,3,3,4.0,1,0,0,1,1,4,8781
12439,18054,18054,906.8381278879118,4,2000,2,0,0,5,3,6.0,2,1,1,1,2,2,8781
12440,2072,2072,531.0,30,2012,1,0,0,5,3,4.0,1,0,0,0,0,0,8781
12441,12727,12727,906.8381278879118,13,2007,3,1,0,5,3,4.0,1,2,0,0,9,2,8781
12442,17221,17221,431.0,10,2016,3,0,2,5,3,4.0,1,2,0,0,0,0,8781
12443,8129,8129,1268.0,7,2012,9,1,2,5,3,4.0,1,2,0,1,2,2,8781
12444,6050,6050,363.0,15,2014,3,0,0,5,2,4.0,1,2,0,0,1,4,8778
12445,7779,7779,836.0,24,2010,1,0,1,5,2,4.0,1,2,0,0,8,4,8778
12446,16117,16117,362.0,15,2014,3,0,0,5,2,4.0,1,2,0,0,1,4,8778
12447,7027,7027,906.8381278879118,12,2004,5,1,0,5,3,6.0,1,2,1,1,3,4,8700
12448,10288,10288,906.8381278879118,43,2003,3,0,0,5,3,4.0,1,2,0,0,0,8,8700
12449,14501,14501,687.0,54,2010,3,0,0,5,3,4.0,1,2,0,0,3,4,8674
12450,17697,17697,363.0,15,2014,9,0,4,5,3,4.0,1,2,0,0,0,4,8674
12451,12079,12079,364.0,15,2012,9,0,0,5,2,4.0,1,2,0,0,1,4,8674
12452,18867,18867,790.0,54,2009,3,0,0,5,2,4.0,1,2,0,0,2,4,8643
12453,12580,12580,364.0,15,2012,9,0,0,5,3,4.0,1,2,0,0,4,4,8643
12454,5741,5741,1047.0,11,2007,3,0,1,5,3,4.0,1,2,0,0,2,4,8643
12455,4226,4226,640.0,18,2013,3,0,0,5,2,4.0,1,2,0,0,2,4,8634
12456,17397,17397,906.8381278879118,12,2006,9,1,0,5,3,1.0,3,2,0,1,10,0,8624
12457,6396,6396,906.8381278879118,30,2007,9,0,0,5,3,4.0,2,2,0,0,0,6,8624
12458,16234,16234,906.8381278879118,30,1998,1,1,1,5,3,4.0,2,0,0,1,8,1,8624
12459,3016,3016,906.8381278879118,12,2009,9,1,2,5,3,4.0,3,2,0,1,2,4,8624
12460,13747,13747,906.8381278879118,30,2006,3,1,0,5,3,4.0,1,2,0,1,1,0,8624
12461,3035,3035,906.8381278879118,1,2000,3,1,4,5,3,6.0,2,1,0,0,2,6,8624
12462,18089,18089,640.0,11,2013,3,0,4,5,2,4.0,1,2,0,0,1,4,8624
12463,7659,7659,906.8381278879118,1,2002,3,1,0,5,3,4.0,2,1,0,0,4,4,8624
12464,15512,15512,915.0,4,2014,1,0,1,5,0,6.0,1,0,0,0,0,0,8624
12465,9621,9621,966.0,54,2009,3,0,0,5,1,4.0,1,2,0,0,3,4,8624
12466,5726,5726,906.8381278879118,12,2006,9,1,0,5,3,4.0,3,0,0,1,0,0,8624
12467,728,728,642.0,15,2012,3,0,1,5,2,4.0,1,2,0,0,1,4,8624
12468,385,385,966.0,54,2009,3,0,0,5,1,4.0,1,2,0,0,3,4,8624
12469,13459,13459,906.8381278879118,30,2009,5,1,0,5,3,4.0,3,2,0,1,1,4,8624
12470,4455,4455,906.8381278879118,7,2006,9,1,0,5,3,4.0,3,2,0,1,15,4,8624
12471,10739,10739,175.0,7,2011,9,1,0,5,0,3.0,1,2,0,1,0,2,8624
12472,15075,15075,707.0,15,2011,3,0,1,5,2,4.0,1,2,0,0,8,4,8624
12473,10851,10851,906.8381278879118,12,2005,9,1,0,5,3,4.0,3,2,0,1,2,2,8624
12474,3864,3864,502.0,12,2013,9,0,2,5,3,4.0,1,2,0,0,4,4,8590
12475,9000,9000,1047.0,11,2007,3,0,0,5,3,4.0,1,2,0,0,2,4,8515
12476,17123,17123,1111.0,7,2012,9,1,0,5,2,4.0,3,0,0,1,1,2,8500
12477,4689,4689,1148.0,20,2011,9,1,0,5,2,4.0,1,2,0,1,0,2,8500
12478,5136,5136,906.8381278879118,13,2004,1,1,5,5,3,6.0,1,0,0,0,7,4,8500
12479,4895,4895,906.8381278879118,4,2008,9,1,0,5,1,2.0,1,1,0,1,8,6,8500
12480,6267,6267,1236.0,12,2011,9,1,2,5,3,4.0,0,2,0,1,4,4,8500
12481,1153,1153,1148.0,21,2011,9,1,0,2,2,4.0,0,2,0,1,0,2,8500
12482,2548,2548,906.8381278879118,10,1992,7,1,1,5,0,4.0,2,1,1,0,4,0,8500
12483,10342,10342,3141.0,11,2006,9,1,1,2,3,4.0,2,2,0,1,2,6,8500
12484,14867,14867,1032.0,30,2012,9,1,0,2,2,3.0,3,2,0,1,6,2,8500
12485,15124,15124,906.8381278879118,1,1995,7,1,1,5,0,5.0,2,1,1,0,1,1,8500
12486,11279,11279,906.8381278879118,30,2006,9,0,0,5,3,4.0,3,2,0,1,2,2,8500
12487,4290,4290,906.8381278879118,1,2001,3,0,0,5,0,6.0,0,1,0,1,12,6,8500
12488,8070,8070,906.8381278879118,4,2004,3,1,0,5,1,6.0,2,1,0,0,11,6,8500
12489,2203,2203,1268.0,12,2012,5,1,0,5,2,4.0,1,2,0,1,0,2,8500
12490,8898,8898,906.8381278879118,16,1998,9,1,0,5,3,4.0,2,2,0,0,0,4,8500
12491,4765,4765,906.8381278879118,33,2001,0,1,0,5,3,4.0,1,0,0,1,3,2,8500
12492,18390,18390,1211.0,4,2010,2,0,0,5,0,6.0,0,1,0,0,0,10,8500
12493,3629,3629,915.0,14,2014,1,0,1,5,2,6.0,1,0,0,0,3,12,8467
12494,2839,2839,658.0,12,2009,9,1,2,5,3,4.0,0,2,0,0,2,8,8467
12495,6279,6279,906.8381278879118,30,2003,9,1,1,2,3,4.0,2,2,0,0,4,6,8467
12496,8203,8203,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,10,4,8467
12497,3753,3753,906.8381278879118,30,2005,9,1,0,5,3,4.0,1,0,0,1,12,6,8467
12498,3771,3771,906.8381278879118,4,2003,3,1,0,5,3,6.0,2,1,0,1,2,6,8467
12499,10056,10056,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12500,748,748,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12501,6387,6387,906.8381278879118,1,2000,3,1,5,5,3,6.0,0,1,0,0,4,6,8467
12502,18111,18111,906.8381278879118,33,2004,1,0,5,5,3,4.0,1,0,0,0,2,4,8467
12503,9644,9644,906.8381278879118,30,1999,3,0,0,4,3,8.0,1,2,0,0,0,12,8467
12504,2,2,906.8381278879118,12,2006,9,1,0,5,3,4.0,3,2,0,1,0,2,8467
12505,3891,3891,906.8381278879118,10,1997,7,1,1,5,3,6.0,2,1,1,0,1,1,8467
12506,14001,14001,906.8381278879118,12,2004,9,1,4,5,3,4.0,3,2,0,1,12,4,8467
12507,18103,18103,906.8381278879118,13,2003,1,1,0,5,3,4.0,1,2,0,1,0,4,8467
12508,10491,10491,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12509,8085,8085,906.8381278879118,30,2007,3,1,0,5,3,4.0,3,2,0,1,3,4,8467
12510,3899,3899,906.8381278879118,7,2001,5,1,5,5,3,6.0,1,0,0,1,1,4,8467
12511,11574,11574,906.8381278879118,16,2000,0,1,0,5,3,4.0,2,2,0,0,0,4,8467
12512,10758,10758,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12513,8807,8807,906.8381278879118,7,2003,9,1,0,5,3,4.0,2,2,0,1,12,2,8467
12514,3724,3724,906.8381278879118,11,2006,9,1,0,5,0,4.0,1,2,0,0,2,8,8467
12515,2501,2501,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12516,11248,11248,906.8381278879118,22,2004,5,1,0,5,0,5.0,2,2,0,0,2,4,8467
12517,1204,1204,906.8381278879118,30,2005,3,1,0,5,1,3.0,1,2,0,1,1,4,8467
12518,13836,13836,906.8381278879118,20,2008,9,1,0,5,3,4.0,1,2,1,1,0,2,8467
12519,17339,17339,906.8381278879118,1,1998,3,1,1,5,0,4.0,2,1,0,0,2,6,8467
12520,7314,7314,308.0,7,2015,9,0,2,5,3,4.0,1,2,0,0,1,4,8467
12521,10876,10876,906.8381278879118,12,2001,9,1,0,5,3,6.0,3,2,0,1,2,4,8467
12522,16155,16155,906.8381278879118,12,2005,9,1,0,5,3,4.0,1,2,0,1,2,3,8467
12523,1735,1735,906.8381278879118,4,1996,3,0,5,0,1,8.0,0,1,0,0,4,6,8467
12524,15242,15242,906.8381278879118,7,1999,2,1,0,5,3,4.0,1,2,1,1,1,4,8467
12525,17389,17389,1413.0,12,2011,9,1,0,5,3,4.0,1,2,0,1,1,4,8467
12526,562,562,906.8381278879118,1,2001,3,0,0,5,0,6.0,0,1,0,0,2,8,8467
12527,9495,9495,906.8381278879118,36,2005,6,1,0,5,3,4.0,2,2,0,0,1,0,8467
12528,8182,8182,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12529,9985,9985,503.0,12,2012,9,1,0,5,2,4.0,0,2,0,0,0,10,8467
12530,5166,5166,843.0,7,2008,9,1,2,5,3,4.0,1,2,0,0,8,6,8467
12531,6306,6306,906.8381278879118,33,2000,9,1,0,2,3,4.0,2,0,0,1,0,1,8467
12532,18768,18768,906.8381278879118,1,1999,3,0,0,5,0,6.0,2,1,0,0,4,6,8467
12533,10257,10257,906.8381278879118,4,2004,3,1,0,5,3,6.0,0,1,0,1,0,2,8467
12534,9837,9837,906.8381278879118,22,2005,5,1,0,5,1,6.0,1,2,0,0,3,4,8467
12535,10392,10392,906.8381278879118,1,2002,2,0,0,2,3,4.0,0,1,1,0,2,8,8467
12536,7402,7402,906.8381278879118,30,1999,1,1,5,0,0,6.0,1,0,0,0,0,16,8467
12537,16377,16377,906.8381278879118,31,2008,9,1,0,5,0,4.0,2,2,0,0,3,4,8467
12538,921,921,906.8381278879118,10,2003,6,1,1,5,3,4.0,2,2,1,0,1,4,8467
12539,5882,5882,906.8381278879118,30,2006,3,1,0,5,3,4.0,1,2,0,1,2,8,8467
12540,12313,12313,765.0,11,2015,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12541,177,177,2078.0,4,2001,3,0,0,5,3,6.0,2,1,0,0,3,6,8467
12542,7536,7536,994.0,7,2008,9,0,2,5,0,4.0,1,2,0,0,3,10,8467
12543,4660,4660,906.8381278879118,7,2005,3,1,0,5,3,4.0,1,2,0,1,3,10,8467
12544,6757,6757,1236.0,12,2011,9,1,2,5,3,4.0,3,2,0,1,1,4,8467
12545,4390,4390,893.0,22,2008,9,1,1,2,3,4.0,2,2,0,0,4,6,8467
12546,4376,4376,1345.0,24,2008,1,0,1,5,2,4.0,1,2,0,0,2,4,8467
12547,3140,3140,906.8381278879118,30,2002,1,0,0,5,3,4.0,2,0,0,0,3,6,8467
12548,2606,2606,1249.0,33,2017,1,0,0,5,3,4.0,1,0,0,0,4,0,8467
12549,18513,18513,640.0,18,2013,3,0,0,5,2,4.0,1,2,0,0,2,4,8467
12550,10102,10102,906.8381278879118,7,2002,9,1,0,5,3,4.0,0,2,0,1,2,4,8467
12551,8271,8271,777.0,30,2014,3,0,0,5,2,4.0,1,1,0,0,3,12,8467
12552,12351,12351,906.8381278879118,33,2004,0,1,0,5,3,4.0,0,0,0,1,2,2,8467
12553,5800,5800,906.8381278879118,16,2003,3,1,0,5,3,4.0,0,2,0,0,4,12,8467
12554,309,309,906.8381278879118,12,2006,9,1,0,5,3,4.0,2,2,0,1,3,4,8467
12555,8655,8655,585.0,15,2013,3,1,0,5,3,4.0,2,2,0,0,4,4,8467
12556,13125,13125,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12557,4327,4327,906.8381278879118,1,2000,2,1,0,5,3,4.0,2,1,1,0,2,4,8467
12558,14715,14715,906.8381278879118,30,2005,9,0,0,5,3,4.0,1,2,0,1,4,2,8467
12559,14288,14288,906.8381278879118,49,1999,3,1,0,5,3,4.0,2,1,0,0,7,0,8467
12560,18859,18859,906.8381278879118,1,2002,3,0,4,5,3,6.0,0,1,0,0,1,6,8467
12561,1635,1635,906.8381278879118,30,2006,9,0,0,5,3,4.0,3,2,0,1,0,6,8467
12562,19232,19232,906.8381278879118,1,1999,2,0,5,2,3,4.0,2,1,1,0,2,5,8467
12563,9783,9783,906.8381278879118,16,2000,3,0,4,5,1,6.0,0,1,0,0,2,7,8467
12564,1837,1837,906.8381278879118,22,2005,3,1,0,5,2,4.0,0,2,0,0,3,8,8467
12565,905,905,906.8381278879118,30,2007,9,0,0,5,3,4.0,3,2,0,1,2,4,8467
12566,12164,12164,906.8381278879118,13,1997,1,1,1,2,3,4.0,1,0,0,1,9,2,8467
12567,5545,5545,906.8381278879118,20,1993,1,1,0,5,3,4.0,2,0,0,1,3,2,8467
12568,3208,3208,906.8381278879118,1,2004,0,1,1,2,0,4.0,2,2,0,0,4,4,8467
12569,4549,4549,585.0,11,2013,3,1,0,5,3,4.0,0,2,0,0,3,10,8467
12570,252,252,642.0,11,2012,3,0,4,5,3,4.0,1,2,0,0,0,4,8467
12571,12238,12238,906.8381278879118,16,2002,6,1,1,2,3,4.0,2,2,0,0,3,5,8467
12572,8648,8648,906.8381278879118,30,2003,5,1,0,5,3,4.0,3,2,0,1,1,4,8467
12573,7198,7198,906.8381278879118,7,2005,9,1,0,5,3,4.0,1,2,0,1,1,4,8467
12574,11396,11396,906.8381278879118,4,1997,3,0,4,5,3,6.0,0,1,0,0,2,4,8467
12575,9889,9889,906.8381278879118,20,2003,1,1,5,2,3,6.0,1,0,0,0,2,4,8467
12576,8346,8346,906.8381278879118,1,1996,3,0,5,0,3,6.0,2,1,0,0,2,6,8467
12577,17807,17807,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12578,8969,8969,906.8381278879118,30,2004,9,0,0,5,3,4.0,3,2,0,1,0,4,8467
12579,5561,5561,906.8381278879118,1,2000,3,0,0,5,3,4.0,2,1,0,0,2,6,8467
12580,13372,13372,1277.0,7,2005,9,1,2,5,3,4.0,1,2,0,0,0,8,8467
12581,12309,12309,906.8381278879118,7,2006,3,1,0,5,3,4.0,1,2,0,1,4,4,8467
12582,6653,6653,906.8381278879118,1,1999,3,1,1,2,0,4.0,2,1,0,0,11,6,8467
12583,8352,8352,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12584,14376,14376,986.0,40,2010,9,1,0,5,3,4.0,2,2,0,0,0,6,8467
12585,5687,5687,906.8381278879118,16,2000,3,1,0,5,3,4.0,2,2,0,0,9,4,8467
12586,4433,4433,765.0,10,2015,3,1,0,5,3,4.0,0,2,0,0,1,8,8467
12587,8517,8517,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12588,12177,12177,906.8381278879118,30,2008,9,1,0,5,3,4.0,1,2,0,1,12,4,8467
12589,14361,14361,639.0,11,2014,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12590,6735,6735,697.0,21,2015,3,0,0,2,3,4.0,0,2,0,0,0,12,8467
12591,3355,3355,906.8381278879118,33,2002,0,0,5,5,3,4.0,1,0,0,0,0,2,8467
12592,11107,11107,906.8381278879118,4,1999,3,0,4,5,3,6.0,0,1,0,0,0,6,8467
12593,5869,5869,906.8381278879118,42,2002,6,1,1,5,3,4.0,2,2,0,0,10,12,8467
12594,9385,9385,906.8381278879118,10,2001,7,1,1,2,3,4.0,2,2,0,0,4,2,8467
12595,18914,18914,906.8381278879118,30,2005,3,1,5,5,3,4.0,1,2,0,1,2,6,8467
12596,11512,11512,906.8381278879118,30,2007,3,1,4,5,3,4.0,1,2,0,1,0,0,8467
12597,4915,4915,1091.0,7,2016,3,0,0,5,2,4.0,1,2,0,0,1,12,8467
12598,1545,1545,1111.0,12,2012,9,1,2,5,2,4.0,3,2,0,1,0,4,8467
12599,6862,6862,906.8381278879118,10,2000,7,1,1,2,3,4.0,2,2,0,1,1,4,8467
12600,17267,17267,906.8381278879118,13,2013,9,1,0,5,3,3.0,1,1,0,1,8,2,8467
12601,4793,4793,784.0,15,2006,9,1,4,5,3,3.0,1,2,0,0,0,4,8467
12602,19220,19220,906.8381278879118,13,2004,0,1,5,5,3,6.0,1,0,0,0,2,6,8467
12603,16864,16864,906.8381278879118,7,2008,9,1,0,5,3,4.0,1,0,0,1,1,6,8467
12604,3083,3083,765.0,11,2015,3,0,4,5,3,4.0,1,2,0,0,5,4,8467
12605,4557,4557,906.8381278879118,30,2006,9,0,0,5,3,4.0,1,2,0,1,10,4,8467
12606,14868,14868,906.8381278879118,13,1999,1,1,0,5,3,4.0,1,0,0,0,1,2,8467
12607,11161,11161,906.8381278879118,13,2005,0,1,0,5,2,4.0,1,2,0,1,1,10,8467
